0	0.289636806704
1	0.527401874682
2	0.608153807729
3	0.639062177251
4	0.631425150142
5	0.723383062951
6	0.658551691443
7	0.664960481846
8	0.720928028251
9	0.65643627332
10	0.711483839651
11	0.676961344146
12	0.680515692226
13	0.749250624298
14	0.824374472337
15	0.826242408472
16	0.840191751547
17	0.867791118235
18	0.864030969361
19	0.88997717608
20	0.918729121299
21	0.918343253231
22	0.934852361544
23	0.974685352149
24	1.01323306454
25	0.970316155521
26	1.01612195201
27	1.02293837305
28	1.50748364585
29	1.34354127637
30	1.04611968292
31	1.02837021111
32	1.05925723886
33	1.10537056269
34	1.12977554929
35	1.12852217329
36	1.19390731262
37	1.18100652797
38	1.18030093158
39	1.30242869086
40	1.21476937735
41	1.23588235721
42	1.25137995488
43	1.23909936808
44	1.27352525501
45	1.27527644481
46	1.28683460551
47	1.29318803412
48	1.30901616574
49	1.31187024709
50	1.31474320894
51	1.33139238679
52	1.33945376872
53	1.47851994991
54	1.39701004155
55	1.36350027864
56	1.42705621679
57	1.38104991815
58	1.4855818044
59	1.37548909337
60	1.41721342763
61	1.42333898027
62	1.46067912142
63	1.46337661134
64	2.47851994991
65	1.52117532384
66	1.47572704973
67	1.6215767807
68	1.47712125472
69	1.49858993269
70	1.48700806014
71	1.5044987923
72	1.50153431333
73	1.60066578634
74	1.51199974701
75	1.54012936374
76	1.51963253543
77	1.54663576981
78	1.6354278926
79	1.56676112257
80	1.55994852042
81	1.59330468669
82	1.65601442338
83	1.58786460117
84	1.58427537015
85	1.58249181741
86	1.59513329774
87	1.58249181741
88	1.5914837428
89	1.58427537015
90	1.6215767807
91	1.6334219099
92	1.61963362541
93	1.97865556805
94	1.6334219099
95	1.66238560583
96	1.66668558633
97	1.66885164808
98	1.96556026996
99	1.65391129829
100	1.68658041504
101	1.68207991382
102	1.66025147632
103	1.64973535764
104	1.67102856734
105	1.67762557239
106	1.70981025576
107	1.70506382074
108	1.66885164808
109	1.69804003721
110	1.69341983957
111	1.71702861277
112	1.72436897593
113	1.69804003721
114	1.70036869953
115	1.69112804279
116	1.71220306888
117	1.75769403934
118	1.71460913864
119	1.71702861277
120	1.75239769953
121	2.85593829144
122	1.77122455679
123	1.74457236202
124	1.73688553335
125	1.74977355571
126	1.7471651726
127	1.7471651726
128	1.77122455679
129	1.75769403934
130	1.76848451943
131	1.76305576771
132	1.77398199134
133	1.78236092291
134	1.79379038469
135	1.82066253109
136	1.77954994558
137	1.78236092291
138	1.82066253109
139	1.81454560628
140	1.7880380558
141	1.81454560628
142	1.81759329936
143	1.802564309
144	1.81454560628
145	1.81454560628
146	1.82066253109
147	1.80851364151
148	1.83316107659
149	1.81151915165
150	1.81454560628
151	1.83000255735
152	1.89799963644
153	1.83316107659
154	1.84603000278
155	1.86951109863
156	1.84277684538
157	1.92455866496
158	1.92455866496
159	1.84277684538
160	1.92455866496
161	1.92455866496
162	1.84277684538
163	1.84277684538
164	1.84603000278
165	1.84930771254
166	1.84930771254
167	1.84930771254
168	1.84930771254
169	1.86951109863
170	1.85929193345
171	1.85593829144
172	1.8626716741
173	1.87645995858
174	1.89433468235
175	1.88352181307
176	1.87645995858
177	1.87997653231
178	1.87645995858
179	1.90542365452
180	1.8907003977
181	1.901695782
182	1.93245514581
183	1.87997653231
184	1.88709627343
185	1.8907003977
186	1.90542365452
187	1.90542365452
188	1.89433468235
189	1.90918380339
190	1.901695782
191	1.96556026996
192	1.90918380339
193	1.901695782
194	1.90542365452
195	1.99675379015
196	1.90918380339
197	2.0204916371
198	1.92066362108
199	1.91680320026
200	1.91680320026
201	1.92455866496
202	1.92848895859
203	1.92455866496
204	1.91680320026
205	1.92455866496
206	2.05606779136
207	1.98761041071
208	1.93245514581
209	1.94457577848
210	1.94049786606
211	1.93245514581
212	1.94049786606
213	1.93245514581
214	1.93245514581
215	1.96988164375
216	1.95284830445
217	1.93645788826
218	1.93645788826
219	1.93645788826
220	1.94049786606
